5.61032, 41.8, 11.5
5.68905, 41.8, 11.55
5.76671, 41.8, 11.6
5.84329, 41.8, 11.65
5.9188, 41.8, 11.7
5.99323, 41.8, 11.75
6.06718, 41.8, 11.8
6.14063, 41.8, 11.85
6.213, 41.8, 11.9
6.28487, 41.8, 11.95
6.35624, 41.8, 12
6.42711, 41.8, 12.05
6.49747, 41.8, 12.1
6.56733, 41.8, 12.15
6.63667, 41.8, 12.2
6.7055, 41.8, 12.25
6.77382, 41.8, 12.3
6.84221, 41.8, 12.35
6.90949, 41.8, 12.4
6.97684, 41.8, 12.45
7.04367, 41.8, 12.5
7.10997, 41.8, 12.55
7.17633, 41.8, 12.6
7.24217, 41.8, 12.65
7.30747, 41.8, 12.7
7.37283, 41.8, 12.75
7.43765, 41.8, 12.8
7.50253, 41.8, 12.85
7.56686, 41.8, 12.9
7.63125, 41.8, 12.95
7.6951, 41.8, 13
7.7584, 41.8, 13.05
7.82174, 41.8, 13.1
7.88513, 41.8, 13.15
7.94797, 41.8, 13.2
8.01085, 41.8, 13.25
8.07318, 41.8, 13.3
8.13555, 41.8, 13.35
8.19736, 41.8, 13.4
8.2592, 41.8, 13.45
8.32108, 41.8, 13.5
8.3824, 41.8, 13.55
8.44375, 41.8, 13.6
3.9348, 41.85, 10.7
4.12908, 41.85, 10.75
4.27985, 41.85, 10.8
4.41086, 41.85, 10.85
4.53001, 41.85, 10.9
4.64033, 41.85, 10.95
4.74483, 41.85, 11
4.84411, 41.85, 11.05
4.93997, 41.85, 11.1
5.03241, 41.85, 11.15
5.12202, 41.85, 11.2
5.2094, 41.85, 11.25
5.29455, 41.85, 11.3
5.37805, 41.85, 11.35
5.46049, 41.85, 11.4
5.54129, 41.85, 11.45
5.62043, 41.85, 11.5
5.69851, 41.85, 11.55
5.77611, 41.85, 11.6
5.85205, 41.85, 11.65
5.92751, 41.85, 11.7
6.00189, 41.85, 11.75
6.07579, 41.85, 11.8
6.14919, 41.85, 11.85
6.22151, 41.85, 11.9
6.29333, 41.85, 11.95
6.36406, 41.85, 12
6.43488, 41.85, 12.05
6.5052, 41.85, 12.1
6.57501, 41.85, 12.15
6.64372, 41.85, 12.2
6.7125, 41.85, 12.25
6.78078, 41.85, 12.3
6.84912, 41.85, 12.35
6.91636, 41.85, 12.4
6.98367, 41.85, 12.45
7.05045, 41.85, 12.5
7.11671, 41.85, 12.55
7.18244, 41.85, 12.6
7.24823, 41.85, 12.65
7.31408, 41.85, 12.7
7.37939, 41.85, 12.75
7.44418, 41.85, 12.8
7.50842, 41.85, 12.85
7.57272, 41.85, 12.9
7.63706, 41.85, 12.95
7.70087, 41.85, 13
7.76413, 41.85, 13.05
7.82743, 41.85, 13.1
7.89078, 41.85, 13.15
7.95358, 41.85, 13.2
8.01583, 41.85, 13.25
8.07871, 41.85, 13.3
8.14044, 41.85, 13.35
8.2028, 41.85, 13.4
8.26461, 41.85, 13.45
8.32586, 41.85, 13.5
8.38714, 41.85, 13.55
8.44845, 41.85, 13.6
3.97952, 41.9, 10.7
4.15901, 41.9, 10.75
4.30418, 41.9, 10.8
4.43145, 41.9, 10.85
4.54809, 41.9, 10.9
4.65711, 41.9, 10.95
4.76032, 41.9, 11
4.85892, 41.9, 11.05
4.95351, 41.9, 11.1
5.04528, 41.9, 11.15
5.13423, 41.9, 11.2
5.22095, 41.9, 11.25
5.30604, 41.9, 11.3
5.38947, 41.9, 11.35
5.47068, 41.9, 11.4
5.55141, 41.9, 11.45
5.6305, 41.9, 11.5
5.70852, 41.9, 11.55
5.78548, 41.9, 11.6
5.86137, 41.9, 11.65
5.93618, 41.9, 11.7
6.01052, 41.9, 11.75
6.08436, 41.9, 11.8
6.15712, 41.9, 11.85
6.22939, 41.9, 11.9
6.30117, 41.9, 11.95
6.37185, 41.9, 12
6.44263, 41.9, 12.05
6.51231, 41.9, 12.1
6.58207, 41.9, 12.15
6.65132, 41.9, 12.2
6.71948, 41.9, 12.25
6.7877, 41.9, 12.3
6.85541, 41.9, 12.35
6.9232, 41.9, 12.4
6.98987, 41.9, 12.45
7.05661, 41.9, 12.5
7.12282, 41.9, 12.55
7.1891, 41.9, 12.6
7.25485, 41.9, 12.65
7.32007, 41.9, 12.7
7.38534, 41.9, 12.75
7.45008, 41.9, 12.8
7.51428, 41.9, 12.85
7.57854, 41.9, 12.9
7.64284, 41.9, 12.95
7.70661, 41.9, 13
7.76982, 41.9, 13.05
7.83309, 41.9, 13.1
7.8964, 41.9, 13.15
7.95915, 41.9, 13.2
8.02136, 41.9, 13.25
8.08361, 41.9, 13.3
8.1459, 41.9, 13.35
8.20763, 41.9, 13.4
8.26939, 41.9, 13.45
8.33119, 41.9, 13.5
8.39243, 41.9, 13.55
8.45311, 41.9, 13.6
3.75876, 41.95, 10.65
4.01864, 41.95, 10.7
4.18703, 41.95, 10.75
4.32723, 41.95, 10.8
4.45197, 41.95, 10.85
4.5661, 41.95, 10.9
4.67383, 41.95, 10.95
4.77517, 41.95, 11
4.87309, 41.95, 11.05
4.96701, 41.95, 11.1
5.05812, 41.95, 11.15
5.14641, 41.95, 11.2
5.23247, 41.95, 11.25
5.31748, 41.95, 11.3
5.40027, 41.95, 11.35
